quizzes,solutions
030985007120000900057203400001029070046000000500300800000000069870060004403001520,634985217128647953957213486381429675746158392592376841215834769879562134463791528
070040108206010900800050370003070526001403000720009003040000091589600040000700000,975342168236817954814956372493178526651423789728569413347285691589631247162794835
700600008130900004800520710090064000014078053000059070020000647308000290005000800,759641328132987564846523719597364182614278953283159476921835647378416295465792831
510063040004708000070200019150000080200094000089570600900000023003480150060100407,512963748394718265678245319157326984236894571489571632941657823723489156865132497
700024006495800003032007100500009070001080060006701058304500010020000930800070002,718324596495816723632957184583269471271485369946731258364592817127648935859173642
000549000003000020670000890090010786700006000180200530329750100001803000040000052,218549673953678421674132895492315786735486219186297534329754168561823947847961352
300508200700000004060341900532000000000900605019407008800065100000090073070210400,394578261751629834268341957532186749487932615619457328843765192126894573975213486
015708004670052009003060000900603007020800150401500000300100608109004700087000200,215798364674352819893461572958613427726849153431527986342175698169284735587936241
200050080009130704061970002005081096042003005000500300306400000084090271090000600,273654189859132764461978532735281496942763815618549327326417958584396271197825643
050072048970001600000300000032005000000600410108000090710060500640089320800000970,356972148974851632281346759432195867597628413168437295719263584645789321823514976
001490003003006070095080004010005007020600309804020600600308500000910040070000208,261497853483156972795283164916835427527641389834729615642378591358912746179564238
005002009300879002040600100908004051716080900000000030000006208600301400050490670,875142369361879542249635187938264751716583924524917836493756218687321495152498673
020700380800004070090060005006002409735000002009180000070630001000500630008021540,621759384853214976497863125186372459735496812249185763574638291912547638368921547
003070046009800700500009020602010570190400000000002300080500017000001630200760409,823175946419826753567349128632918574195437862748652391386594217974281635251763489
000008020000714095703060108401002560309000004080600007500070000002890071040300809,914538726826714395753269148471982563369157284285643917598471632632895471147326859
120800000900100057000003900090370540068090002043002700310906200050200014000040008,127859463936124857485763921291378546768495132543612789314986275859237614672541398
005000304080070000004230057007600103820019600040583000609004500700908030010000290,275896314381475962964231857597642183823719645146583729639124578752968431418357296
074005000090700065000109702000020000000000638658090041980670000047050810201430050,874265193192783465536149782413826579729514638658397241985671324347952816261438957
480200019005000640020019300000060400102740065700300200049080000056901070000020503,483256719915873642627419358598162437132748965764395281349587126256931874871624593
020009054800007090064000100470608030000041200056030708030200609087500002000010570,723169854815427396964385127472658931398741265156932748531274689687593412249816573
605801042040000008020030070008024900009600700012073050100045083030002600007000005,675891342943257168821436579768524931359618724412973856196745283534182697287369415
064970008300105000900040026700300860002000041010700309007580093080006407291000000,164972538328165974975843126759314862832659741416728359647581293583296417291437685
376804000000060900001025800064009008008513040205000107020758009400000000800001063,376894521582167934941325876164279358798513642235486197623758419419632785857941263
805010430340890007002006050010003085030900204076050010000207006000080040920004100,865712439341895627792346851419623785538971264276458913184237596657189342923564178
670013005890004060001000730406800102250030670008900000300100020040080500000765049,674213985893574261521698734436857192259431678718926453365149827947382516182765349
060008001035670094001002350720019030003000980400057602008020570600000000107043000,964538721235671894871492356726819435513264987489357612348126579692785143157943268
